===============================================================================
EXTENSION NAME : linecount
EXTENSION VERSION : 0.1.7
-------------------------------------------------------------------------------
count time : 2019-03-15 09:43:39
count workspace : /home/jannie/Projects/canvas-server
total files : 887
total code lines : 4610626
total comment lines : 21687
total blank lines : 10998

.angulardoc.json, code is 4, comment is 0, blank is 0.
/home/jannie/Projects/canvas-workstation/src/app/data.direct.queryBuilder.component.html, code is 252, comment is 0, blank is 34.
/home/jannie/Projects/canvas-workstation/src/app/data.direct.queryBuilder.component.ts, code is 465, comment is 82, blank is 75.
/home/jannie/Projects/canvas-workstation/src/app/data.direct.sqlEditor.component.html, code is 267, comment is 0, blank is 28.
/home/jannie/Projects/canvas-workstation/src/app/data.managed.busGlossary.component.ts, code is 169, comment is 37, blank is 40.
/home/jannie/Projects/canvas-workstation/src/app/data.managed.connection.component.html, code is 216, comment is 0, blank is 15.
/home/jannie/Projects/canvas-workstation/src/app/data.managed.dataDictionary.component.ts, code is 171, comment is 37, blank is 37.
/home/jannie/Projects/canvas-workstation/src/app/data.managed.dataQuality.component.css, code is 210, comment is 26, blank is 18.
/home/jannie/Projects/canvas-workstation/src/app/data.managed.dataQuality.component.html, code is 237, comment is 0, blank is 17.
/home/jannie/Projects/canvas-workstation/src/app/data.managed.graphqlEditor.component.html, code is 179, comment is 0, blank is 22.
/home/jannie/Projects/canvas-workstation/src/app/data.managed.noSqlEditor.component.css, code is 192, comment is 25, blank is 18.
/home/jannie/Projects/canvas-workstation/src/app/data.managed.queryBuilder.component.html, code is 222, comment is 0, blank is 32.
/home/jannie/Projects/canvas-workstation/src/app/data.managed.sqlEditor.component.ts, code is 342, comment is 38, blank is 59.
/home/jannie/Projects/canvas-workstation/src/app/data.refresh.once.component.css, code is 73, comment is 7, blank is 6.
/home/jannie/Projects/canvas-workstation/src/app/data.refresh.repeat.component.css, code is 61, comment is 7, blank is 6.
/home/jannie/Projects/canvas-workstation/src/app/data.refresh.repeat.component.html, code is 63, comment is 0, blank is 7.
/home/jannie/Projects/canvas-workstation/src/app/data.share.component.css, code is 217, comment is 25, blank is 16.
/home/jannie/Projects/canvas-workstation/src/app/data.summary.component.ts, code is 46, comment is 12, blank is 18.
/home/jannie/Projects/canvas-workstation/src/app/data.transformation.component.html, code is 217, comment is 0, blank is 23.
/home/jannie/Projects/canvas-workstation/src/app/data.transformation.component.ts, code is 537, comment is 80, blank is 97.
/home/jannie/Projects/canvas-workstation/src/app/global-function.service.ts, code is 31, comment is 12, blank is 11.
/home/jannie/Projects/canvas-workstation/src/app/global-variable.service.ts, code is 5153, comment is 968, blank is 1091.
/home/jannie/Projects/canvas-workstation/src/app/groups.component.ts, code is 177, comment is 23, blank is 44.
/home/jannie/Projects/canvas-workstation/src/app/help.component.ts, code is 63, comment is 5, blank is 10.
/home/jannie/Projects/canvas-workstation/src/app/landing.component.html, code is 101, comment is 0, blank is 7.
/home/jannie/Projects/canvas-workstation/src/app/landing.component.ts, code is 208, comment is 43, blank is 61.
/home/jannie/Projects/canvas-workstation/src/app/login.component.css, code is 223, comment is 18, blank is 16.
/home/jannie/Projects/canvas-workstation/src/app/logout.component.css, code is 63, comment is 6, blank is 6.
/home/jannie/Projects/canvas-workstation/src/app/manage.colours.component.ts, code is 197, comment is 32, blank is 51.
/home/jannie/Projects/canvas-workstation/src/app/models.ts, code is 1373, comment is 1333, blank is 188.
/home/jannie/Projects/canvas-workstation/src/app/mypermissions.component.css, code is 49, comment is 4, blank is 4.
/home/jannie/Projects/canvas-workstation/src/app/mypermissions.component.html, code is 130, comment is 0, blank is 13.
/home/jannie/Projects/canvas-workstation/src/app/myprofile.component.html, code is 253, comment is 12, blank is 19.
/home/jannie/Projects/canvas-workstation/src/app/preferences.component.css, code is 365, comment is 44, blank is 24.
/home/jannie/Projects/canvas-workstation/src/app/preferences.component.ts, code is 246, comment is 31, blank is 55.
/home/jannie/Projects/canvas-workstation/src/app/shape.deleteAll.component.html, code is 58, comment is 0, blank is 6.
/home/jannie/Projects/canvas-workstation/src/app/shape.editor.component.css, code is 791, comment is 105, blank is 45.
/home/jannie/Projects/canvas-workstation/src/app/shape.editor.component.ts, code is 881, comment is 146, blank is 216.
/home/jannie/Projects/canvas-workstation/src/app/slicer.delete.component.css, code is 58, comment is 6, blank is 8.
/home/jannie/Projects/canvas-workstation/src/app/slicer.editor.component.css, code is 114, comment is 10, blank is 13.
/home/jannie/Projects/canvas-workstation/src/app/slicer.editor.component.html, code is 248, comment is 0, blank is 28.
/home/jannie/Projects/canvas-workstation/src/app/slicer.single.component.css, code is 19, comment is 0, blank is 2.
/home/jannie/Projects/canvas-workstation/src/app/slicer.single.component.ts, code is 103, comment is 21, blank is 26.
/home/jannie/Projects/canvas-workstation/src/app/systemsettings.component.ts, code is 135, comment is 12, blank is 20.
/home/jannie/Projects/canvas-workstation/src/app/table.editor.component.css, code is 193, comment is 16, blank is 22.
/home/jannie/Projects/canvas-workstation/src/app/table.editor.component.html, code is 254, comment is 5, blank is 36.
/home/jannie/Projects/canvas-workstation/src/app/table.single.component.css, code is 46, comment is 21, blank is 13.
/home/jannie/Projects/canvas-workstation/src/app/table.single.component.ts, code is 61, comment is 17, blank is 19.
/home/jannie/Projects/canvas-workstation/src/app/templates.ts, code is 1403, comment is 40, blank is 67.
/home/jannie/Projects/canvas-workstation/src/app/test.delay.directive.ts, code is 18, comment is 0, blank is 2.
/home/jannie/Projects/canvas-workstation/src/app/users.component.ts, code is 396, comment is 44, blank is 92.
/home/jannie/Projects/canvas-workstation/src/app/webSocketChat.service.ts, code is 19, comment is 7, blank is 8.
/home/jannie/Projects/canvas-workstation/src/app/widget.annotations.component.ts, code is 64, comment is 12, blank is 20.
/home/jannie/Projects/canvas-workstation/src/app/widget.checkpoints.component.css, code is 82, comment is 8, blank is 11.
/home/jannie/Projects/canvas-workstation/src/app/widget.checkpoints.component.ts, code is 182, comment is 26, blank is 46.
